﻿Host Information
1,192.168.27.69,192.168.27.69
Sample Information
2023-09-26 15:28:03Z,28.22
2023-09-26 15:28:05Z,2.24
2023-09-26 15:28:08Z,5.77
2023-09-26 15:28:10Z,2.15
2023-09-26 15:28:13Z,2.46
2023-09-26 15:28:15Z,3.58
2023-09-26 15:28:18Z,74.30
2023-09-26 15:28:20Z,1.71
2023-09-26 15:28:23Z,5.58
2023-09-26 15:28:25Z,2.73
2023-09-26 15:28:28Z,66.74
2023-09-26 15:28:30Z,2.09
2023-09-26 15:28:33Z,2.38
2023-09-26 15:28:35Z,2.06
2023-09-26 15:28:38Z,2.47
2023-09-26 15:28:40Z,80.90
2023-09-26 15:28:43Z,3.25
2023-09-26 15:28:45Z,2.01
2023-09-26 15:28:48Z,15.81
2023-09-26 15:28:50Z,36.64
2023-09-26 15:28:53Z,84.95
2023-09-26 15:28:56Z,10.40
2023-09-26 15:28:58Z,14.67
2023-09-26 15:29:01Z,3.30
2023-09-26 15:29:03Z,2.33
2023-09-26 15:29:06Z,33.62
2023-09-26 15:29:08Z,3.43
2023-09-26 15:29:11Z,61.00
2023-09-26 15:29:13Z,13.22
2023-09-26 15:29:16Z,1.88
2023-09-26 15:29:18Z,49.90
2023-09-26 15:29:21Z,37.26
2023-09-26 15:29:23Z,37.53
2023-09-26 15:29:26Z,4.27
2023-09-26 15:29:28Z,45.78
2023-09-26 15:29:31Z,1.74
2023-09-26 15:29:33Z,2.11
2023-09-26 15:29:36Z,85.47
2023-09-26 15:29:38Z,1.84
2023-09-26 15:29:41Z,27.30
2023-09-26 15:29:43Z,2.29
2023-09-26 15:29:46Z,10.74
2023-09-26 15:29:48Z,45.99
2023-09-26 15:29:51Z,1.83
2023-09-26 15:29:53Z,18.92
2023-09-26 15:29:56Z,8.16
2023-09-26 15:29:58Z,1.81
2023-09-26 15:30:01Z,74.99
2023-09-26 15:30:03Z,2.57
2023-09-26 15:30:06Z,95.98
2023-09-26 15:30:08Z,2.10
2023-09-26 15:30:11Z,2.10
2023-09-26 15:30:13Z,10.58
2023-09-26 15:30:16Z,32.93
2023-09-26 15:30:18Z,2.09
2023-09-26 15:30:21Z,3.18
2023-09-26 15:30:23Z,1.62
2023-09-26 15:30:26Z,2.40
2023-09-26 15:30:28Z,7.26
2023-09-26 15:30:31Z,136.32
2023-09-26 15:30:33Z,12.43
2023-09-26 15:30:36Z,2.26
2023-09-26 15:30:39Z,2.24
2023-09-26 15:30:41Z,1.27
2023-09-26 15:30:44Z,4.00
2023-09-26 15:30:46Z,1.90
2023-09-26 15:30:49Z,4.57
2023-09-26 15:30:51Z,4.60
2023-09-26 15:30:54Z,8.35
2023-09-26 15:30:56Z,2.01
2023-09-26 15:30:59Z,1.81
2023-09-26 15:31:01Z,3.52
2023-09-26 15:31:04Z,2.65
2023-09-26 15:31:06Z,51.87
2023-09-26 15:31:09Z,15.05
2023-09-26 15:31:11Z,2.83
2023-09-26 15:31:14Z,33.77
2023-09-26 15:31:16Z,1.78
2023-09-26 15:31:19Z,14.78
2023-09-26 15:31:21Z,1.82
2023-09-26 15:31:24Z,5.52
2023-09-26 15:31:26Z,12.65
2023-09-26 15:31:29Z,3.50
2023-09-26 15:31:31Z,3.17
2023-09-26 15:31:34Z,6.64
2023-09-26 15:31:36Z,2.58
2023-09-26 16:24:30Z,N/A
2023-09-26 16:24:33Z,7.36
2023-09-26 16:24:35Z,2.19
2023-09-26 16:24:38Z,2.26
2023-09-26 16:24:40Z,2.23
2023-09-26 16:24:43Z,2.78
2023-09-26 16:24:45Z,71.30
2023-09-26 16:24:48Z,3.95
2023-09-26 16:24:50Z,3.75
2023-09-26 16:24:53Z,41.00
2023-09-26 16:24:55Z,3.37
2023-09-26 16:24:58Z,3.69
2023-09-26 16:25:00Z,5.54
2023-09-26 16:25:03Z,20.66
2023-09-26 16:25:05Z,32.46
2023-09-26 16:25:08Z,111.48
2023-09-26 16:25:10Z,23.13
2023-09-26 16:25:13Z,4.23
2023-09-26 16:25:15Z,4.20
2023-09-26 16:25:18Z,3.28
2023-09-26 16:25:20Z,4.11
2023-09-26 16:25:23Z,4.30
2023-09-26 16:25:25Z,32.97
2023-09-26 16:25:28Z,3.85
2023-09-26 16:25:30Z,2.50
2023-09-26 16:25:33Z,2.79
2023-09-26 16:25:35Z,2.15
2023-09-26 16:25:38Z,2.85
2023-09-26 16:25:40Z,6.09
2023-09-26 16:25:43Z,7.81
2023-09-26 16:25:45Z,13.89
2023-09-26 16:25:48Z,4.12
2023-09-26 16:25:50Z,3.93
2023-09-26 16:25:53Z,5.85
2023-09-26 16:25:55Z,2.05
2023-09-26 16:25:58Z,2.46
2023-09-26 16:26:00Z,5.67
2023-09-26 16:26:03Z,27.66
2023-09-26 16:26:05Z,2.44
2023-09-26 16:26:08Z,3.41
2023-09-26 16:26:10Z,3.98
2023-09-26 16:26:13Z,1.65
2023-09-26 16:26:15Z,2.60
2023-09-26 16:26:18Z,2.84
2023-09-26 16:26:20Z,82.29
2023-09-26 16:26:23Z,5.45
2023-09-26 16:26:25Z,8.90
2023-09-26 16:26:28Z,14.75
2023-09-26 16:26:30Z,3.24
2023-09-26 16:26:33Z,2.20
2023-09-26 16:26:35Z,2.34
2023-09-26 16:26:38Z,3.25
2023-09-26 16:26:40Z,3.00
2023-09-26 16:26:43Z,3.68
2023-09-26 16:26:45Z,3.03
2023-09-26 16:26:48Z,2.34
2023-09-26 16:26:50Z,4.35
2023-09-26 16:26:53Z,1.92
2023-09-26 16:26:55Z,33.31
2023-09-26 16:26:58Z,6.58
2023-09-26 16:27:00Z,6.47
2023-09-26 16:27:03Z,31.06
2023-09-26 16:27:05Z,5.73
2023-09-26 16:27:08Z,4.99
2023-09-26 16:27:10Z,3.15
2023-09-26 16:27:13Z,2.23
2023-09-26 16:27:15Z,6.43
2023-09-26 16:27:18Z,2.45
2023-09-26 16:27:20Z,3.18
2023-09-26 16:27:23Z,3.40
2023-09-26 16:27:25Z,2.76
2023-09-26 16:27:28Z,5.87
2023-09-26 16:27:30Z,2.08
2023-09-26 16:27:33Z,3.26
2023-09-26 16:27:35Z,5.98
2023-09-26 16:27:38Z,2.21
2023-09-26 16:27:40Z,6.50
2023-09-26 16:27:43Z,1.87
2023-09-26 16:27:45Z,13.28
2023-09-26 16:27:48Z,3.23
2023-09-26 16:27:50Z,2.12
2023-09-26 16:27:53Z,6.81
2023-09-26 16:27:55Z,18.67
2023-09-26 16:27:58Z,216.91
2023-09-26 16:28:00Z,231.48
2023-09-26 16:28:03Z,44.21
2023-09-26 16:28:05Z,3.16
2023-09-26 16:28:08Z,3.06
2023-09-26 16:28:10Z,5.47
2023-09-26 16:28:13Z,7.33
2023-09-26 16:28:15Z,2.72
2023-09-26 16:28:18Z,3.48
2023-09-26 16:28:20Z,5.31
2023-09-26 16:28:23Z,88.72
2023-09-26 16:28:25Z,3.82
2023-09-26 16:28:28Z,1.71
2023-09-26 16:28:30Z,66.10
2023-09-26 16:28:33Z,23.10
2023-09-26 16:28:35Z,4.91
2023-09-26 16:28:38Z,16.41
2023-09-26 16:28:40Z,3.39
2023-09-26 16:28:44Z,1.72
2023-09-26 16:28:48Z,5.50
2023-09-26 16:28:50Z,2.45
2023-09-26 16:28:53Z,1.91
2023-09-26 16:28:55Z,4.66
2023-09-26 16:28:58Z,20.28
2023-09-26 16:29:00Z,31.64
2023-09-26 16:29:03Z,44.03
2023-09-26 16:29:05Z,5.62
2023-09-26 16:29:08Z,2.79
2023-09-26 16:29:10Z,13.66
2023-09-26 16:29:13Z,5.47
2023-09-26 16:29:15Z,3.53
2023-09-26 16:29:18Z,4.60
2023-09-26 16:29:20Z,1.82
2023-09-26 16:29:23Z,2.25
2023-09-26 16:29:25Z,52.09
2023-09-26 16:29:28Z,6.80
2023-09-26 16:29:30Z,1.00
2023-09-26 16:29:33Z,98.83
2023-09-26 16:29:35Z,2.05
2023-09-26 16:29:38Z,2.26
2023-09-26 16:29:40Z,6.63
2023-09-26 16:29:43Z,7.22
2023-09-26 16:29:45Z,9.12
2023-09-26 16:29:48Z,15.33
2023-09-26 16:29:50Z,2.73
2023-09-26 16:29:53Z,6.99
2023-09-26 16:29:55Z,44.69
2023-09-26 16:29:58Z,5.44
2023-09-26 16:30:00Z,5.19
2023-09-26 16:30:03Z,5.47
2023-09-26 16:30:05Z,1.89
2023-09-26 16:30:08Z,3.23
2023-09-26 16:30:10Z,31.30
2023-09-26 16:30:13Z,3.58
2023-09-26 16:30:15Z,4.26
2023-09-26 16:30:18Z,7.65
2023-09-26 16:30:20Z,3.18
2023-09-26 16:30:23Z,5.87
2023-09-26 16:30:25Z,3.23
2023-09-26 16:30:28Z,2.23
2023-09-26 16:30:30Z,6.56
2023-09-26 16:30:33Z,2.00
2023-09-26 16:30:35Z,1.72
2023-09-26 16:30:38Z,9.62
2023-09-26 16:30:40Z,3.13
2023-09-26 16:30:43Z,4.79
2023-09-26 16:30:45Z,2.16
2023-09-26 16:30:48Z,3.44
2023-09-26 16:30:50Z,3.07
2023-09-26 16:30:53Z,2.53
2023-09-26 16:30:55Z,3.19
2023-09-26 16:30:58Z,3.24
2023-09-26 16:31:00Z,21.47
2023-09-26 16:31:03Z,3.56
2023-09-26 16:31:05Z,4.43
2023-09-26 16:31:08Z,2.56
2023-09-26 16:31:10Z,2.22
2023-09-26 16:31:13Z,90.33
2023-09-26 16:31:15Z,6.13
2023-09-26 16:31:18Z,3.33
2023-09-26 16:31:20Z,61.81
2023-09-26 16:31:23Z,76.88
2023-09-26 16:31:25Z,210.75
2023-09-26 16:31:28Z,58.36
2023-09-26 16:31:30Z,59.55
2023-09-26 16:31:33Z,285.81
2023-09-26 16:31:35Z,3.51
2023-09-26 16:31:38Z,478.39
2023-09-26 16:31:40Z,7.37
2023-09-26 16:31:43Z,1.66
2023-09-26 16:31:45Z,5.40
2023-09-26 16:31:48Z,7.10
2023-09-26 16:31:50Z,5.43
2023-09-26 16:31:53Z,3.02
2023-09-26 16:31:55Z,2.88
2023-09-26 16:31:58Z,2.77
2023-09-26 16:32:00Z,2.93
2023-09-26 16:32:03Z,5.94
2023-09-26 16:32:05Z,1.66
2023-09-26 16:32:08Z,107.40
2023-09-26 16:32:10Z,1.95
2023-09-26 16:32:13Z,3.40
2023-09-26 16:32:15Z,3.13
2023-09-26 16:32:18Z,7.81
2023-09-26 16:32:20Z,37.31
2023-09-26 16:32:23Z,3.08
2023-09-26 16:32:25Z,2.13
2023-09-26 16:32:28Z,3.13
2023-09-26 16:32:30Z,3.07
